knapPI_2_10000_1000_1,GEN,688,49877,49360,53042,90204,50953;51307;51390;51596;51198;51425;51968;52030;52352;52219;52337;52911;52918;53288;52694;53006;53415;53003;52699;53474;53107;53744;53472;53757;52870;53325;53085;53126;53304;53209;53252;53442;52953;53390;53522;53604;53364;53909;53893;53773;53870;53860;53942;53631;54006;54076;54393;53465;53992;53900;53982;53606;53059;53570;53023;53371;53244;52812;52126;52696;52225;52354;52146;52032;52466;52157;51906;52046;51705;52243;52172;51946;51685;51890;51920;51954;52100;51828;52085;51842;52201;52364;52801;52616;52826;52824;52453;52142;52507;52487;52355;52306;52225;52378;53283;52860;53380;53119;53294;53003;53101;53017;53338;53551;52844;53319;52895;52978;53314;53139;53303;53250;53456;53274;53597;53709;53771;53552;53456;53649;54145;54395;53898;53747;53602;53482;53040;53351;53251;52581;52746;52304;52414;53133;53319;52690;53916;53723;53449;53228;53005;52987;53048;53500;54096;53769;53153;53712;53492;53123;53332;53290;53530;53390;53110;52943;53229;52743;53219;53178;52882;53581;53028;53588;53504;53528;53584;53448;52981;53915;53686;53334;53139;53517;53380;53373;53296;53089;53634;53417;53636;53336;53351;53654;53553;53746;53718;53262;52914;53286;54126;53599;53696;53727;54444;53942;53898;53699;53485;53870;54136;53586;54279;53994;53627;53639;54202;53325;53391;53069;53006;53083;52881;52776;53045;53134;52647;53379;53523;53409;53423;53277;53243;52889;53122;53704;53195;53768;53825;54182;54326;54056;53651;53471;53608;53655;53384;53465;53267;53675;53006;52900;52570;52454;52397;52297;52463;52200;52100;52021;51694;52332;52509;52155;52529;52970;52625;53106;53013;52719;52668;52475;53427;53146;53245;53195;53195;53225;52829;52756;52870;52998;52795;53446;52629;52841;52689;53134;53102;52828;52716;52979;53461;53162;53340;53736;53373;53050;53076;53256;53064;52927;52904;52663;53415;53048;52838;52861;52960;53155;52561;52319;52345;52433;52302;52265;52402;52395;52277;52511;52744;52345;52537;52541;52647;52844;52896;52773;52386;52537;52779;52796;52643;53006;52769;52211;52331;52653;52143;52650;52729;52734;53213;52779;52712;53084;52776;52887;52913;53038;53243;53439;52941;53181;53273;53353;53484;53045;53087;53239;52871;53102;52986;53509;53163;53382;53244;53520;53222;53431;53483;53341;53369;53084;52705;53139;53087;52547;52516;53510;53603;53502;53078;53389;54266;53898;54507;54009;54850;54630;54144;54112;54177;53891;54491;53734;53734;53666;53714;53817;53741;53558;53411;53054;53267;52306;52372;52808;52899;52766;53635;53474;53623;53619;53273;53257;53172;53493;53314;52916;53057;52850;53303;53365;53359;53787;53394;53665;53228;53269;53144;53140;53745;53872;53473;54003;53547;53598;53231;53143;53190;52793;53316;53185;53032;52743;52967;52743;52996;52744;52573;52698;52508;52323;52481;52488;52484;52571;52873;52729;52240;52340;52394;52540;52421;52747;53210;53233;54509;54363;54091;54008;54352;54152;53882;53990;53345;54025;53847;53795;53640;53381;53495;52974;53783;53439;53208;52948;53192;53227;52997;53091;53100;53646;53645;53475;53346;53652;53525;53413;53091;53031;52899;52486;52655;52561;53128;52726;52564;53042,500,10,2,0.1
knapPI_2_10000_1000_1,GEN,5646,49877,49810,58602,90204,51101;51525;51697;51968;52267;52537;52621;52640;52951;53294;53370;53648;53747;53995;53932;53734;54146;54065;54298;54505;54036;54754;54704;54534;54955;55054;54747;54572;54511;54600;55228;54856;54908;54624;54947;55161;55268;55709;55829;55468;55776;55815;55892;55587;55415;55663;55519;55756;55911;56746;55864;55848;56000;55953;55542;55947;56039;56396;56673;56843;56680;56359;57217;57445;56864;57130;57344;56794;56783;56417;56658;56370;56565;56926;57079;57424;57617;57192;57513;57198;57044;57499;57568;57563;57567;57362;57917;58277;57094;57379;57298;57666;57459;57623;57608;57286;57300;57501;57756;58076;57773;57791;58041;58131;57852;58028;57800;57802;57807;58159;58087;58011;57724;57987;58469;57824;57511;57764;57368;57731;57606;57547;58131;57903;58114;58209;58231;57741;58000;58172;58651;58336;58285;58577;58787;58604;58496;58436;58247;58515;58717;58662;59502;58656;59293;59041;59299;58744;58402;58751;58737;58612;58132;58142;58745;58934;58099;58658;59160;58309;58431;58343;57986;58229;57753;57866;58209;57567;58063;57781;58058;58329;57789;57838;58107;58062;58482;59019;59319;59094;59180;58988;58846;59067;59576;58954;58866;58055;57911;58409;58634;58329;58059;57931;57837;57952;57918;58005;58148;57678;58411;57851;57848;57907;58818;58271;58406;58154;58244;58661;57942;58287;58162;58839;58777;58591;58158;58253;57921;58194;57547;57980;57744;57843;58025;58585;57775;58214;58015;58460;58315;57883;58093;58059;58033;57940;57724;57899;57925;58480;58061;58580;57926;58168;57901;58025;58208;57691;57683;57148;57252;57288;57890;57682;57737;58012;57513;57509;57984;57463;57426;57510;57553;57489;56764;56992;56760;56544;56716;56793;56706;57193;56760;56982;56796;56777;56795;56664;56180;57015;57218;57588;57667;57767;57604;57876;58226;57786;58104;57946;57595;57601;57698;57347;57258;57346;57221;56982;57289;57045;57450;57068;57662;57153;57845;57613;57241;57197;57165;56984;56605;57160;57207;56989;57038;57139;57565;57592;57725;58189;57824;57843;57857;57440;57627;57778;57965;58030;58117;57488;58563;59331;58311;57887;58416;58091;58032;58138;58381;58487;58248;57578;57550;57908;57539;57677;58005;57217;57152;57577;57723;57957;58532;58222;57866;58069;58073;57452;57788;57518;57314;57645;57170;57695;57149;57029;56701;57415;58113;57635;57511;57728;57810;57412;57695;57149;57460;57281;57217;57072;57192;57092;57440;57074;57648;57179;57107;57719;57870;57838;57904;58086;57934;57870;57830;57871;58300;58363;57986;57908;58315;58688;58348;58282;58540;59044;58701;58816;58904;58597;59035;58324;58080;58401;58418;58332;58371;58983;58546;57935;57946;57572;58543;58796;58728;58424;58395;58787;59102;58561;58961;59486;58810;58773;58011;57928;58130;58541;58271;58448;58581;58542;58567;58621;58427;58791;58518;58498;58399;58082;58349;57898;58172;58424;58925;58727;58545;58941;57970;58298;58450;58748;58671;58278;58566;58180;58896;58013;58272;58673;58598;58571;58484;58731;58399;58943;58723;58438;58413;58873;58315;58762;59084;58266;58107;57958;57825;57989;58688;58166;57925;58119;58547;58634;58656;58331;58293;57630;57824;58602,500,30,2,0.1
knapPI_2_10000_1000_1,GEN,12072,49877,49499,60323,90204,51970;52513;53541;53946;54278;53950;54385;54358;55141;55704;55511;55619;56098;56288;56097;56620;56183;56311;56350;56284;56498;56383;56582;56395;56766;57208;57126;56726;56778;56658;56618;56793;57430;57199;57091;57012;56665;56905;57353;57176;57889;57862;57971;57615;57844;57623;57803;58555;57810;58114;58091;57893;57668;58531;57424;57775;57954;57668;58143;57453;57801;57918;57751;58952;58601;58834;58907;58359;58518;59080;58742;58693;58623;58787;58460;58692;58424;58978;58886;59155;58989;58546;58529;58818;58407;58141;58754;58693;59110;59019;58706;58645;58843;58668;58579;58421;58465;58693;59327;58864;58747;58831;58721;58296;58444;58144;59050;59503;59638;58803;59087;59325;58910;59074;58969;59243;59380;59392;59174;59324;59180;59214;59123;59308;60065;59167;59743;59494;59261;59284;59094;58874;59378;59025;58631;58835;58701;58886;59545;58985;59386;60006;59752;59667;59404;59239;59547;59596;60013;59105;59156;58889;59571;59775;59418;59206;58881;58602;58843;58393;59405;59617;58983;59354;59347;59916;59344;59353;59213;59441;59449;59492;59393;59915;59874;59763;60432;59488;59290;59929;59631;59387;59330;59277;59892;59459;59662;59675;59712;59508;59147;60061;59715;59036;59609;60051;59802;59391;59880;59795;60242;60615;59807;59669;59945;59598;60135;59270;59464;59131;58921;59370;59520;58950;59264;59396;59422;59531;59097;59408;59720;59489;59808;59615;59942;59668;60134;59903;59557;59602;59682;59730;59503;59705;59488;59129;59443;59766;60053;59547;60276;60166;60105;60097;59454;60048;59502;58989;59128;59426;60090;59404;59417;60455;59920;60096;59828;59713;59902;59920;60054;59583;59237;59292;59423;59222;59507;59155;59916;59803;60208;59944;59720;59650;59967;59406;60201;59517;59299;59176;59339;58749;59086;59089;58582;59677;59030;58753;59231;59308;59077;59293;59364;59369;58918;59633;60058;60331;59857;59781;59579;59750;59476;59128;60015;60040;59820;59516;59372;59838;59687;60513;59902;59542;59750;60180;59907;59400;59839;60049;59788;59638;59838;59950;59939;59742;59481;59722;59664;59645;59595;60341;60088;60208;60410;60698;59883;60512;60208;60313;60548;60412;60178;60176;59986;59994;60550;60244;60046;60124;60532;60290;60389;60703;60537;60478;60494;60475;60434;61193;60369;61122;60439;60567;60441;60266;60550;60026;59748;60236;60624;60225;60197;60206;60583;60876;60163;60695;59785;60273;59808;59909;59490;59729;59613;59288;59266;59552;59572;59916;59430;60320;60086;59848;59598;59821;60047;59973;59591;59521;59652;59621;59440;59455;59744;59744;59936;59338;59559;59656;59501;60023;59428;59604;60104;59708;59637;59490;59362;59393;59817;59556;59422;59142;60172;59714;60366;59657;59678;60118;59691;60488;60106;59755;59599;59871;59930;60537;60305;60425;59885;60145;60740;60326;60397;59957;60359;59666;59326;59555;59456;59813;59856;59576;59806;59298;59145;59533;59209;59674;59840;59712;59485;59057;59354;59108;59223;60517;60405;60153;60308;59901;60193;60161;59693;60151;60575;59917;60994;60708;60612;60694;60232;61050;60227;60565;60007;60263;60508;60083;60246;60074;60620;60435;60324;60122;60733;60944;60821;60323,500,50,2,0.1
knapPI_2_10000_1000_1,GEN,29120,49877,49692,61451,90204,51678;52569;52662;53334;54316;54025;54635;55114;55792;56024;56076;56731;57033;56888;56929;57539;57395;57542;57792;58347;58775;58775;58527;58675;58997;58673;59185;58391;58812;58726;59444;58693;59101;58928;58815;58883;58792;59853;59033;59564;59444;59373;59662;59279;59412;59389;59493;60344;59901;59752;60346;60617;60469;60427;60244;60390;61177;60837;61005;60285;60288;60042;60226;60649;60637;60155;60179;60677;60731;61114;60758;60426;59917;61084;60349;60063;59858;59784;59940;60255;59966;59687;59808;60417;60764;60270;61143;60727;60616;60719;60775;61557;60672;60900;60946;61111;61390;60799;61331;60851;60919;61325;60888;60888;61011;60777;60829;60829;61061;60825;61070;60538;61050;60977;61129;60920;60805;60860;60737;60312;60999;60912;60720;60229;60309;60482;60541;60982;60662;60682;60546;60369;61109;61110;61193;60962;60893;61047;60496;60491;61048;60809;60668;61843;62462;62293;61349;61412;60863;61723;61859;60825;60848;60863;60713;60935;60581;61311;60642;60309;61291;61476;60921;60573;60654;60378;60709;61526;61318;60793;60407;60786;60530;61061;61031;61314;60948;61239;61110;61188;62192;61350;61312;61224;60870;60864;61110;61620;61499;60842;61035;60783;60746;60302;60780;60230;60503;60069;60531;60430;61243;60659;60475;61037;60403;61254;60696;60673;61505;61088;61053;61455;60632;60464;60665;60605;60807;60622;61074;60514;60826;60407;60306;60381;60994;60935;60845;60642;60291;60640;60819;59978;60285;60285;60274;60486;61318;60595;60483;59970;60448;60051;60058;61011;60424;60745;60566;60521;60846;60587;60390;60148;60337;60196;60174;60814;60229;60023;60073;59778;59909;59979;60543;60880;60096;60604;60030;59974;59984;60631;60222;60397;60264;60191;60327;60781;60696;60028;60276;60661;60210;60145;59957;59923;60226;60519;60767;60715;60569;60611;60563;60377;60221;60666;60842;60687;60947;60516;60572;61258;61183;60689;61518;61045;61345;61579;60846;60902;61198;61710;61338;60883;60913;60970;61069;61177;61261;61050;61084;60889;61711;61397;61702;61165;61061;61592;60822;61284;61309;61309;61925;61969;61801;61612;61326;62010;62138;61812;60829;61239;60944;61273;61226;61436;60821;61478;60847;60264;61040;60667;61692;61196;60866;60701;60450;60318;60126;60396;60785;60477;60399;60387;59825;60858;60301;60422;60564;61251;60441;61208;61139;60774;61038;61071;61136;60871;60765;60650;60948;60607;60766;61119;60484;60795;61047;60804;61270;60957;61479;61000;60894;60372;60538;60855;61043;60986;61355;60696;61199;60952;61207;60703;61383;60800;60469;61345;60753;60708;61302;61005;61220;60918;61666;61047;61005;60476;60435;61287;60774;60853;60659;60555;60286;60451;60420;60567;60780;61385;60548;60541;61095;61812;60884;60824;61169;60761;60468;60532;60656;60937;60783;60305;60306;60262;60950;60365;61041;61169;60880;61416;61041;61178;61421;61214;61317;61380;61717;61360;60967;61733;60629;61132;61077;61397;60754;60729;60809;60627;61370;60930;60519;60220;60373;60406;60578;60581;60560;60439;60603;60647;60463;60853;60404;60621;61059;60415;60910;61215;60803;60459;60526;60850;60709;60821;61138;60626;60717;60671;61072;61451,500,100,2,0.1
