knapPI_1_5000_1000_1,GEN,1306,25016,25005,243572,276457,35331;37918;43877;46809;54839;57237;60888;64100;68498;69572;77577;77526;78600;81054;84151;84168;88259;90789;92105;93321;96323;97808;100769;101761;104114;105753;104531;107384;108266;109657;109986;113760;113374;115841;119612;122431;121789;123225;125467;125182;127299;127767;129296;133702;133702;135455;134965;138144;139706;142247;143282;144269;144855;147107;148375;149702;151260;152228;154175;155782;156637;156915;158142;159593;161964;165131;165332;168387;167557;168425;170152;171225;171225;173439;173439;175341;176913;176016;177433;178919;179919;181290;181956;182756;184337;186528;187940;190937;190937;191842;191942;192061;192463;193290;194115;194270;194747;194967;195719;197220;198011;199246;200509;201024;202259;202642;202642;204384;204384;204384;204823;204724;206018;206018;206605;207283;207549;207549;207553;208231;208449;208453;208779;209062;210158;211362;211679;212247;212812;213215;214496;215216;215217;216012;216356;217126;217828;217926;218085;218741;218878;218991;218991;219740;219740;219801;219900;220844;220956;221114;221436;222458;222590;223059;223180;223521;223855;223855;224445;224677;225011;225319;225561;225701;226146;226146;226347;226347;226578;226773;227207;227207;227540;227496;228246;228685;229387;229694;230494;230494;231001;231001;231527;231527;231746;232977;232627;232685;233635;233497;233748;234307;234201;234678;234678;234917;235018;235061;235326;235784;235914;236246;236566;236830;236994;236994;237196;237547;237819;237963;237963;238161;238161;238148;238317;238317;238487;238593;238593;238670;238670;238834;238938;239240;239240;239240;239286;239960;239960;239960;240173;240219;240308;240498;240564;240939;240939;240939;240939;241312;241431;241312;241535;241831;241831;241937;241967;242175;242175;242750;243143;242784;243517;243517;243517;243517;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572;243572,100,500,100,2,0.05
knapPI_1_5000_1000_1,GEN,628,25016,25014,228872,276457,34715;41143;49699;54233;55709;62619;69940;73036;74131;78346;79477;81986;82802;84597;86273;90687;90880;91621;93363;95759;96800;99570;103692;107085;108711;110504;112172;114765;116489;118913;121350;124667;126303;128944;129609;130906;131633;133484;135513;135790;138106;139982;140465;142315;143286;143871;145136;146654;148744;151234;152074;152857;155547;155958;156805;157679;158896;160077;162261;163535;165388;168012;169776;169776;170297;172298;173142;173729;174597;175709;179042;179042;180590;181266;182625;183459;185002;186774;188234;188935;190398;190948;191410;193198;193423;195412;196476;197686;197794;198663;199326;200202;201324;202530;203819;205989;206146;207085;207504;207996;209136;210527;211508;211508;213266;213771;214220;215459;216590;217425;218999;219105;219327;220033;220222;220716;221082;222112;222501;222418;222664;222887;223276;225261;225261;225732;226138;226637;227216;227350;227350;227350;227350;227350;227350;227350;227777;228579;228663;228663;228663;228663;228663;228663;228707;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872;228872,100,500,100,5,0.05
knapPI_1_5000_1000_1,GEN,611,25016,25015,212640,276457,34846;40012;47166;53394;57483;61531;64332;67472;70214;71230;71900;73978;75199;77035;78926;82815;83744;84731;87877;89532;91512;93758;94913;96231;99131;100048;102067;103566;107355;108416;109917;111226;114282;115889;117117;118075;120147;121318;123771;126343;126718;128101;129745;130684;132809;136223;137182;139365;141839;143382;145338;147179;148184;151116;151994;153102;154957;156681;159485;161212;162676;164704;165198;167207;169073;169513;170514;171321;175140;175811;177286;178393;179421;180684;181632;182669;183804;184646;185635;186436;188055;188819;189968;190582;191287;192809;193821;193821;194097;194991;195877;196321;197000;198144;200364;201730;202861;203752;205062;205845;206746;207244;208275;208958;209775;210159;210378;211190;211595;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212445;212471;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640;212640,100,500,100,10,0.05
knapPI_1_5000_1000_1,GEN,2525,25016,24994,249254,276457,36981;39175;43681;50301;56232;63744;67861;76982;79455;82362;88181;90897;91971;93890;98777;101285;104031;110747;112445;112556;113554;114990;116884;119223;119405;119599;121575;122781;124730;126445;128214;128328;129333;129378;132537;132981;134380;136674;137095;140337;140820;143653;143458;145965;146795;148927;152377;152612;154855;156426;156426;156847;158881;160282;162199;162991;163950;163698;164514;165987;166799;168122;168509;169104;172037;172037;172090;173499;174720;175902;176786;177159;178880;179747;181231;183041;181979;183697;184650;185445;186784;186784;187831;188115;188189;189131;189573;191821;192824;193331;195344;196533;197062;198670;199155;200555;200665;202567;203392;203385;203857;203646;203818;204824;205851;206133;206428;206586;207310;207921;207310;208578;208572;208679;209151;210376;210929;210678;211149;211896;211365;212131;212131;212409;212792;213100;213100;213415;214153;214016;214153;215282;215842;215833;216025;216710;217191;217589;217633;218741;219155;219155;219396;219567;220987;221355;221805;221805;223514;224944;225624;226440;226440;226584;227579;228305;228305;228305;228095;228324;228506;228606;229072;229030;229315;229204;229664;229892;230372;230294;230199;230336;231007;231007;231426;231845;232236;232420;232420;232926;232946;233013;233340;233782;233782;233977;234074;234074;234260;234746;234643;235516;235872;236065;236065;236230;236230;236283;236263;236483;236344;236812;237055;237055;237145;237203;237705;237705;237880;238554;238357;238400;238829;239177;239767;240397;239502;240857;240857;240655;240917;241533;241427;241439;241883;241883;241918;241897;241943;242094;242444;242444;242444;242645;242583;243130;243053;243083;243187;243514;243514;243758;244236;244236;244424;244197;245501;245188;245222;245222;245615;245615;245651;246042;246337;246337;246399;246399;246399;246479;246839;246839;247003;247202;247128;247212;247447;247463;247538;247786;247558;247609;247538;247609;247706;247741;247917;247917;248078;248096;248291;248458;248458;248458;248495;248495;248718;248796;248880;249038;249038;249091;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254;249254,200,500,200,2,0.05
knapPI_1_5000_1000_1,GEN,1708,25016,25015,245197,276457,34881;39380;46479;53161;62945;71575;79928;83814;88765;93631;96110;100185;102323;103569;105717;108697;111152;113695;116916;118449;120173;121030;123416;126042;126746;129243;130526;132384;134516;136128;138240;139353;141720;144673;145618;146942;147747;150503;151631;153253;155161;155282;156820;158215;159103;161190;162764;164427;166864;168377;169566;172032;173077;175645;176645;177822;178783;180121;180669;181319;181776;182372;183894;183894;185032;186535;187173;188016;188947;190185;190802;192236;192947;193690;193811;194725;195615;197190;198368;198911;199579;200139;200733;201662;202149;203037;203895;205036;206047;206883;208208;209721;212575;213233;214043;215399;216141;217114;217989;218397;219386;220153;221287;221662;221662;222371;223081;224091;224560;225232;226163;226597;227072;227625;228039;228761;229219;229728;230162;230888;231620;232129;232697;233253;233575;233873;234942;235115;235659;235896;236954;237117;237341;237632;238175;238394;239062;239023;239672;239727;240061;240593;241406;241590;242196;242383;242601;243462;243462;243628;243938;243938;244121;244249;244575;244870;245044;245044;245044;245044;245044;245044;245044;245044;245122;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197;245197,200,500,200,5,0.05
knapPI_1_5000_1000_1,GEN,2853,25016,25010,243914,276457,36666;42968;47445;56505;67868;72366;74758;79208;82987;85741;87610;90869;92373;93529;96172;99780;101195;104991;106464;108891;112363;114554;116992;118782;120739;122474;125526;126760;128398;129310;130564;132094;133707;136124;137011;138183;140491;143257;144439;146397;147240;147975;150296;151964;154683;156589;158614;159242;160527;161958;163777;165983;167630;168770;169948;170985;171891;173224;174578;176376;177165;178552;180072;181333;182743;182912;184138;185090;185910;186980;189013;191164;192125;193848;195071;196483;198926;201763;202978;204373;204373;204947;205357;205614;206007;206611;207458;207956;209431;210075;210806;210953;211225;211493;212119;212548;213194;213769;214341;214589;214909;215521;216402;216567;217028;218136;218828;219316;219911;220725;221861;222583;222768;223260;223561;224145;224210;224557;224676;225275;225656;226146;226919;227889;228982;229273;229575;230130;230555;230974;231411;232484;233184;233383;233722;234754;235812;235879;236302;236482;236860;237477;237695;238053;238086;238920;239753;239906;240266;240485;241207;241207;241501;241510;241609;241860;242361;242641;243149;243674;243727;243727;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243828;243858;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243879;243911;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914;243914,200,500,200,10,0.05
knapPI_1_5000_1000_1,GEN,4151,25016,25015,256293,276457,35825;39170;43248;50668;58810;62080;68619;75739;82062;87005;92598;98020;102363;103432;110011;113618;116792;121025;122923;122944;128867;131579;134355;134848;138513;140064;140064;140744;141988;145506;148644;149847;151940;151940;152150;152849;153111;154374;156595;157037;157259;158853;158692;159002;160086;161548;162518;164073;165504;166098;166530;167488;167721;170784;170784;171717;172214;172943;174547;175838;177212;178508;180462;179963;181420;182785;183109;184975;184975;186890;186851;187817;189662;187819;189803;189628;191752;192115;193725;196223;195771;197475;197772;198604;199199;199933;201071;203148;203095;203882;204326;205482;205847;207296;207230;207621;207817;208995;209700;210224;211122;211469;213130;212040;213257;213257;212859;213502;213647;216122;215463;216578;217150;218150;219004;218671;218691;219358;219662;220465;220312;220633;223802;223812;221681;221510;222258;222559;222854;223870;224273;224713;224559;225237;225237;225930;225338;226055;227268;227576;228008;228008;227821;228908;228698;228698;229165;229821;230587;231258;231258;232716;232716;233360;233360;233630;233422;233865;234134;235047;234776;234982;236182;235269;236060;236060;236138;236254;236254;237510;236972;238220;238020;238264;238264;238882;238882;238882;238882;238928;239147;239696;239696;240041;239993;240403;240497;240721;240966;241168;241395;241398;241792;241633;241757;241965;242107;242589;242640;242939;243247;243086;243840;244430;244430;244715;245580;245598;245783;246275;246521;246521;247294;247360;247886;248010;248945;248762;248843;249068;249298;249345;249822;249958;250242;250393;250933;250808;251188;251357;251357;251383;251383;251623;252272;252272;252272;252272;252272;252272;252490;252490;252693;252693;252716;252955;252867;252869;253147;253205;253205;253410;253545;253545;253763;253763;253734;254080;254080;254007;254358;254358;254112;254447;254447;254447;254515;254515;254515;254532;254554;254554;254889;254889;255043;255043;255043;255164;255363;255363;255490;255490;255523;255523;255724;256016;255905;256113;256113;256190;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293;256293,300,500,300,2,0.05
knapPI_1_5000_1000_1,GEN,2817,25016,25010,247816,276457,34504;41590;49484;63953;68015;74000;78663;87440;92068;97649;102857;102857;104738;108818;109150;112014;113425;115893;118932;121973;123452;126281;128372;132982;135928;137708;140032;145807;146375;148279;148763;151552;153603;155576;156032;158470;160505;163148;164517;165682;168939;170682;172881;175110;176548;179181;180921;181719;183137;185837;186567;187727;189564;189984;191692;192316;194008;195793;196289;197557;200345;201673;201673;203481;204129;205140;206554;207227;209337;209651;211114;212662;213623;214719;215619;216008;216538;216752;217414;218742;220681;220681;221001;221483;221844;223083;223146;223933;224971;225653;226727;227273;228785;228981;230818;232241;233089;233291;233853;234889;234889;235448;236176;236645;236938;237470;238117;238671;239073;239678;240244;240996;241444;242020;242588;243139;243350;243964;243994;245108;245254;245291;245390;245658;245955;246117;246117;246117;246246;246313;246313;246442;246451;246451;246578;246599;246639;246959;247020;247118;247190;247446;247632;247632;247632;247732;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816;247816,300,500,300,5,0.05
knapPI_1_5000_1000_1,GEN,3572,25016,25007,244680,276457,37045;41679;47843;55079;63817;70783;78260;80282;84254;89577;93061;94365;98178;99565;103383;105293;107367;110778;112732;115865;120093;121399;123479;127549;128458;130600;133105;137016;140954;141114;142887;145053;146882;149887;152252;156735;158972;161264;162869;164375;166241;168698;169790;172030;173040;175115;176274;177299;178385;179545;180627;181927;183974;185378;188703;191167;191721;193321;195139;196453;196990;198666;199772;200901;201774;202492;203060;204222;205750;207101;208462;209668;210614;211284;212675;214083;215605;216410;217141;218274;219127;219841;220870;221503;222424;222927;223620;224637;225239;226168;227084;227687;228264;229210;229835;230324;230604;231164;231956;232128;232826;233400;233665;233841;234176;234528;234695;235206;235607;236239;236286;236286;236305;236305;236712;236786;237063;237484;238044;239044;239700;240518;240766;241410;242092;242585;243075;243666;243830;244485;244485;244485;244485;244485;244485;244485;244558;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680;244680,300,500,300,10,0.05
knapPI_1_5000_1000_1,GEN,7753,25016,25010,258234,276457,39652;42781;47056;52395;59649;69352;76785;83253;92449;100415;109113;111144;118835;122008;125121;125350;131196;135174;137968;142558;143359;146516;149358;149793;153658;153396;153396;155385;156003;156986;157319;159057;160459;160346;163484;165422;165422;164785;166434;168384;170242;168820;170417;172985;173856;174902;176551;177593;178270;179460;180825;181030;183081;184126;184612;185234;186716;188294;188294;188319;189683;190106;190874;192110;192517;194234;194386;197663;197375;198012;197886;200230;201210;201210;201849;202077;204425;204425;206793;205800;205045;206504;207052;206992;208755;210453;209695;210878;210215;210559;212120;211434;211836;212829;213267;214945;213566;213544;214497;215107;214131;214837;215999;215999;216288;215637;217216;217664;217664;217664;217238;217948;217948;218798;218738;219270;220107;221507;221481;221545;221090;221090;221882;222242;222966;222377;223518;223797;223962;224730;225385;225454;227199;226577;226622;226473;229751;227769;228586;228547;228711;229157;228899;229559;228898;229053;229115;229753;230870;230562;230608;231043;230963;231317;231260;231260;231498;231800;232793;231857;232754;232855;232957;233374;233641;233651;233944;234542;234573;235299;236176;235826;235818;237498;236342;236361;237542;237676;237558;237896;238256;238578;239225;239182;239878;239712;239939;239939;240049;240550;240361;241402;241402;241413;241413;241359;242298;242298;242098;242026;243270;243270;243352;242861;243082;244123;244335;244335;244567;245016;245016;245772;245760;246776;246776;246776;246776;246710;246159;246702;246719;246959;246872;247034;247296;246983;247021;247365;247484;248094;247859;248130;247985;248555;248555;248555;248555;248555;248641;248641;248602;248439;248687;248799;249051;249261;249059;249197;249907;249907;249907;250191;249986;250217;250331;250331;250384;250287;250468;250679;250679;251095;251095;251095;251126;250776;251147;251302;251517;250948;251153;251153;251262;251315;251439;252053;251633;252243;252243;252243;252284;252404;252476;252676;252694;252664;252872;252872;253209;253209;253275;253275;253275;253417;253417;253561;253651;253651;253665;253896;253874;253945;253947;254380;254374;254436;254344;254344;254548;255142;254709;254709;254811;255089;255460;255460;255624;255635;255702;255758;256029;256145;255969;256237;256237;256237;256237;256422;256696;256696;256696;256696;256889;256931;257093;257193;257390;257470;257489;257592;257592;257686;257686;257686;257819;257819;257969;258180;258180;258180;258187;258231;258175;258175;258175;258175;258175;258176;258176;258176;258219;258219;258176;258234;258234;258234;258247;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234;258234,400,500,400,2,0.05
