knapPI_2_10000_1000_1,GEN,84,49877,49694,54900,90204,51785;52415;52976;52448;52996;53376;53466;53480;53670;53652;53812;53675;53782;54056;53980;54253;54277;54491;54309;54213;54415;54490;54564;54145;54589;54405;54556;54695;54425;54695;54681;54681;54818;54883;54883;54946;54912;54771;54873;54997;55006;54802;54864;54875;54954;54893;54919;54940;55015;54900,50,10,2,0.05
knapPI_2_10000_1000_1,GEN,441,49877,49866,61316,90204,51442;52084;51983;52880;53613;53970;54191;54603;54791;55070;55207;55183;55379;55487;56178;56110;56342;56504;56736;56745;56908;57162;57236;57245;57537;57592;57635;57839;57894;58094;58462;58673;58616;58971;59370;59186;59393;59501;59518;59763;59709;60024;60024;60122;60169;60384;60729;61062;61023;61316,50,30,2,0.05
knapPI_2_10000_1000_1,GEN,739,49877,49873,62846,90204,51658;52640;52980;53435;54477;54896;55404;55862;55878;56169;56438;56592;56418;56662;56863;56996;57355;57464;57535;58160;57975;58131;58109;58275;58628;58859;58841;59083;59068;59379;59413;59768;59670;59989;60171;60236;60428;60856;60879;61297;61436;61565;61756;61855;62179;62779;62687;62791;62520;62846,50,50,2,0.05
knapPI_2_10000_1000_1,GEN,2252,49877,49829,66127,90204,52118;52381;53809;54491;55498;55980;56622;57073;57733;57945;58244;58516;58765;58959;59327;59514;59733;59875;60015;60275;60779;60608;60732;61174;61357;61535;61816;62184;62479;62249;62658;62500;63074;63421;63230;63917;63945;64037;64407;64879;64690;65192;65084;65528;65654;66013;66003;65895;65999;66127,50,100,2,0.05
knapPI_2_10000_1000_1,GEN,757,49877,49801,59182,90204,51389;51389;51698;52027;52416;52365;52894;52695;52947;53160;53160;53368;53564;53665;53665;53641;53662;53788;54012;54052;53820;54105;54270;54224;54433;54477;54466;54535;54717;54680;54937;54719;54964;55480;54870;55112;55234;55211;55209;55257;55387;55489;55354;55449;55243;55294;55210;55479;55720;55866;55967;56027;55995;55972;56024;55991;56281;56541;56468;56484;56852;56726;56821;56820;56650;56644;56501;56810;56917;57079;57256;57242;57530;57804;58144;58184;58209;58007;58170;58108;58154;58625;58725;58815;58903;58844;58864;58796;58815;58898;58985;58985;58806;58827;58849;58914;58893;59065;58997;59182,100,10,2,0.05
knapPI_2_10000_1000_1,GEN,1287,49877,49853,66606,90204,51439;52075;52764;52850;54334;54577;55004;55422;55630;55712;56200;56476;56526;56545;56840;57068;57054;57182;57240;57662;57690;58002;58026;58176;58448;58904;58799;59137;59517;59263;59348;59642;59711;59599;59974;60036;60092;60114;60381;60209;60438;60334;60652;60678;60930;60924;60880;61231;61231;61250;61575;61618;61681;61922;62072;62265;62348;62726;62769;62900;62907;62825;62876;63054;63089;63346;63340;63357;63352;63368;63446;63575;63659;63838;63856;63975;63940;64211;64433;64519;64717;64570;64886;64886;65045;64875;65554;65479;65531;65522;65940;65893;66056;66254;66185;66463;66327;66523;66606;66606,100,30,2,0.05
knapPI_2_10000_1000_1,GEN,2282,49877,49877,67746,90204,51361;52108;52592;52799;53457;54210;54448;54870;54833;55069;55416;55648;55786;55746;56362;56314;56316;56899;57165;57494;57754;57990;58317;58439;58549;58685;58728;59198;59139;59347;59629;59746;59831;60202;60209;60551;60497;60943;61014;61094;61341;61461;61630;61993;61935;62194;62179;62084;62152;62216;62504;62616;62721;62837;62792;62994;62835;63186;63216;63579;63389;63774;63662;63753;63942;63916;64088;64381;64806;65068;64910;64952;65222;65519;65477;65499;65578;65776;65750;65965;65968;66180;65991;66079;66291;66509;66798;66791;66646;66739;66916;66903;67084;67736;67849;67547;67828;67945;68040;67746,100,50,2,0.05
knapPI_2_10000_1000_1,GEN,7317,49877,49832,70788,90204,51567;52155;53391;53741;54338;55331;55974;56462;57437;57830;58527;58706;58933;59462;59838;59899;60189;60905;60734;60848;61161;61792;61640;61981;62156;62557;62686;62907;63553;63412;63400;63586;63747;64234;63936;64660;64728;64346;64490;64684;65063;65175;65796;65687;65270;65401;65708;65895;65981;65856;65968;66164;66054;66209;66357;66692;66516;67005;67151;67089;67500;67657;67615;67846;67739;67853;67934;67834;67968;68596;68656;68945;69112;69398;69478;69173;69178;69543;69544;69497;69618;69772;69977;69821;69986;70165;70256;70369;70283;70507;70464;70268;70505;70905;70739;70763;70854;70986;70941;70788,100,100,2,0.05
knapPI_2_10000_1000_1,GEN,351,49877,49770,60853,90204,50958;51381;51960;52145;52368;52569;52681;52602;52959;53072;53311;53410;53403;53559;53696;53679;53525;53753;53996;54035;53990;53853;54009;54146;54110;54124;54369;54849;54870;54818;55031;55198;55492;55471;55433;55256;55378;55344;55714;55629;55646;55500;55598;55518;55656;55828;55970;56140;55983;56244;56292;56264;56264;56533;56407;56462;56502;56594;56636;56636;56717;56653;56613;56892;56914;56900;57090;57082;57252;57585;57598;57636;57625;57588;57845;57514;57777;57865;57906;57839;57916;57958;57995;58026;58149;58676;58684;58648;58607;58503;58506;58486;58426;58430;58430;58439;58284;58406;58489;58626;58776;58660;58724;58844;58606;58794;58968;58980;58968;58739;58956;58926;58983;59016;59080;59167;59125;59113;59241;59037;59082;59412;59411;59248;59274;59578;59658;59749;59662;59436;59475;59655;59631;59811;60010;59985;59947;59982;60237;60303;60121;60382;60382;60096;60223;60223;60342;60616;60950;60853,150,10,2,0.05
knapPI_2_10000_1000_1,GEN,2203,49877,49873,69990,90204,51453;52139;52591;53180;53624;53966;54241;54027;54501;54708;54821;54933;55136;55576;55208;55908;56058;56218;56312;56703;56951;57138;57282;57362;57351;57614;57783;57546;57726;57757;57843;57995;57756;58197;57934;58215;58461;58393;58576;58296;58478;58661;58874;59257;59207;58957;59083;59312;59430;59646;59543;59560;59639;59935;59950;60037;59844;60079;60022;60298;60450;60642;60818;61029;61231;61353;61815;62025;62158;62211;62210;63100;62877;63342;63214;63096;63315;63435;63451;63547;63460;64077;64156;64059;63965;64079;64114;64346;64258;64331;64563;64683;64520;64691;64685;64759;64827;64792;64897;65301;65463;65572;65703;65699;65613;65623;65605;65915;66238;66112;66284;66692;66472;66798;67521;67436;67252;67392;67704;67828;67791;68017;67968;68054;67984;68062;68127;68310;68451;68381;68445;68585;68720;68630;68876;69069;69419;69489;69539;69559;69783;69846;69655;69752;69646;69857;69822;69831;69906;69990,150,30,2,0.05
