knapPI_2_10000_1000_1,GEN,17,49877,49840,54870,90204,50953;50863;51565;51390;51670;51712;51838;52060;51967;52245;52594;52516;52685;52737;53040;52524;52928;52819;52801;53425;53287;53500;53713;53714;54100;53884;53884;53855;53800;53843;53967;53835;54355;54376;54103;54161;54259;54355;54538;54475;54252;54574;54807;54888;55041;55096;55254;55217;55151;54870,50,10,2,0.05
knapPI_2_10000_1000_1,GEN,74,49877,49792,60979,90204,51310;51892;52797;53622;54051;53753;54452;54654;54953;55066;55287;55385;55709;55801;55911;56075;56297;56412;56594;56856;56856;57069;57298;57128;57372;57382;57414;57704;57793;57808;57893;58072;57943;58170;58833;58834;58569;58847;59050;59581;59353;59591;59612;59783;59967;60276;60424;60630;60895;60979,50,30,2,0.05
knapPI_2_10000_1000_1,GEN,154,49877,49860,62113,90204,52180;52151;53171;53319;54164;55081;54888;55520;55642;56154;56170;56476;56846;56789;57120;57131;57258;57588;57713;57887;58116;58130;58355;58540;58691;59135;59150;59175;59396;59593;59870;59917;60190;60188;60400;60627;61351;61088;61377;61417;61216;61270;61453;61742;61513;61574;61930;61844;61964;62113,50,50,2,0.05
knapPI_2_10000_1000_1,GEN,346,49877,49872,66625,90204,51964;52590;53836;54852;55379;56402;57094;57757;57610;58327;58492;58903;58884;59129;59444;60137;59888;60593;60619;61082;61393;61410;61252;61523;61670;61630;62606;62692;62941;63110;63281;63993;64077;63968;63906;64112;64621;64724;65043;65137;65273;65550;65576;65663;65806;65920;65919;66433;66433;66625,50,100,2,0.05
knapPI_2_10000_1000_1,GEN,32,49877,49791,56904,90204,51555;51714;51700;51897;51823;52330;51997;51955;52104;52192;52243;52520;52340;52545;52592;52656;53130;53130;53408;53462;53548;53590;53912;53528;53701;53971;53634;53878;53878;54062;53881;53606;53701;53708;53804;53984;53893;54143;54202;54096;54214;54257;54078;54441;54561;54354;54374;54446;54781;54769;55007;55046;55103;54949;54959;55083;55153;55159;55125;55379;55130;55190;55443;55311;55143;55486;55683;55916;56013;55760;55661;55802;55907;55929;55983;55861;55810;56005;56090;56169;55894;56135;56000;56101;56440;56406;56445;56224;56914;56893;56731;56612;56500;56530;56713;56621;56715;56961;56848;56904,100,10,2,0.05
knapPI_2_10000_1000_1,GEN,172,49877,49872,65789,90204,52285;52344;52959;53797;54283;54671;54887;54989;55080;55524;55745;55825;55949;56539;56368;56775;56874;57168;57123;57497;57367;57615;57558;57658;58049;58288;58276;58493;58600;59072;58845;59106;59254;59033;59159;59689;59775;59687;59687;59940;60128;60010;60350;60472;60490;60587;60666;60613;60502;60694;61122;61080;61474;61496;61935;62212;61806;62151;62421;62225;62477;62260;62538;62433;62735;62579;62875;62844;63171;62919;63122;63628;63400;63614;63864;63791;63705;63763;64014;64040;63922;64300;64201;64608;64608;64551;64551;64603;64865;64794;64879;64961;64928;64968;65286;65273;65404;65722;65789;65789,100,30,2,0.05
knapPI_2_10000_1000_1,GEN,348,49877,49874,68166,90204,51711;52161;53530;53876;53687;54338;54858;54936;56112;56135;56499;56499;56708;56845;57087;57307;57345;57624;57877;57809;57875;57885;57988;58282;58585;58835;59161;58903;59245;59222;59418;59624;60333;60426;61195;61195;61167;61367;61505;61977;61954;62005;62234;62554;63038;63098;63151;63017;63400;63574;63658;63639;63782;64138;64144;64353;64422;64556;65117;65025;65154;65405;65385;65792;65718;65661;65727;65830;66133;66121;66049;66402;66441;66418;66443;66365;66362;66789;66674;66750;67081;67256;67213;67382;67628;67563;67713;67889;67952;67905;68035;68035;68210;68210;68285;68391;68046;68116;68209;68166,100,50,2,0.05
knapPI_2_10000_1000_1,GEN,887,49877,49841,72329,90204,52111;52631;53088;53879;54695;55698;55930;56838;57825;58052;58606;59091;59225;59377;59885;60208;60883;60905;60967;61229;61447;62053;62604;62953;62953;63173;63469;64390;64125;64246;64440;64608;64768;65261;65098;64826;65158;65614;65450;65607;66477;66331;66702;66831;67034;67163;67348;67583;67812;67596;68173;68083;68230;68362;68708;68757;68722;69092;68833;68983;69345;69477;69433;69645;70034;70017;70164;69981;70307;70293;70754;70749;70913;70663;71283;71220;71307;71488;71603;71693;71719;71566;71656;71728;71650;71822;72078;71973;72078;72237;72085;72160;72333;72587;72634;72379;72248;72329;72402;72329,100,100,2,0.05
knapPI_2_10000_1000_1,GEN,55,49877,49872,58954,90204,51297;51753;51913;51558;52085;51940;52290;52335;52540;52648;52632;52694;52803;52695;52792;52758;52627;52613;52782;53135;53151;53097;53192;53327;53445;53407;53487;53606;53614;53699;53921;53983;54052;54108;54322;54445;54404;54461;54633;54709;54815;54857;54610;54712;54880;54841;54841;54957;54906;54890;55232;55053;55323;55333;55245;55404;55543;55503;55444;55461;55751;55655;55628;55666;55647;55610;55611;55554;55796;55596;55950;56154;56325;56240;56113;55999;56247;56096;56072;55925;56126;55879;55837;56061;56088;56032;56158;56111;56176;56062;56259;56213;56392;56233;55855;56205;55879;55930;56100;56203;56426;56528;56450;56352;56535;56711;56721;56932;57000;56983;56961;56939;57023;56974;56949;56863;56846;56793;57036;57040;57170;57184;57189;57014;57247;57232;57452;57372;57645;57501;57278;57683;57736;58040;57928;57928;57928;57773;57806;58078;58223;58252;58563;58435;58522;58640;58670;58503;58673;58954,150,10,2,0.05
knapPI_2_10000_1000_1,GEN,290,49877,49866,67976,90204,51376;51747;52451;52759;53423;53804;54133;54527;54802;54961;55104;55194;55781;55436;55775;56012;56114;56118;56074;56301;56508;56698;56763;56850;57365;57025;57173;57173;57737;57765;57718;58367;58441;58298;58555;58753;58798;59086;58968;59134;59114;59317;59227;59524;59993;59983;59724;59882;59917;59784;59795;59912;60002;60315;60431;60522;60527;60569;60746;60894;61257;61443;61363;61227;61400;61404;61493;61564;61721;61886;61834;61949;62418;62140;62591;62684;62786;62746;62997;62870;63635;63738;63513;63851;63851;63907;64371;64329;64566;64499;64860;65077;65126;65260;65234;65434;65294;65831;65936;65962;65894;65901;66095;65863;66115;66205;66314;66335;66439;66554;66655;66622;66867;67035;66799;67193;66975;66837;66986;66774;66927;67229;67214;67112;67062;67627;67463;67513;67615;67763;67587;67508;67458;67511;67556;67519;67736;67561;67665;67559;67656;67813;67924;67313;67328;67460;67535;67844;67858;67976,150,30,2,0.05
